level,trim_-6.0,trim_-5.0,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
0,0.026,0.021,0.017,0.014,0.012,0.01,0.008,0.005,0.002,0.001,0,0.019,0.038,0.056,0.075
0.01,0.02,0.015,0.011,0.009,0.007,0.004,0.002,0,-0.003,-0.002,0,0.018,0.036,0.055,0.074
0.02,0.015,0.01,0.005,0.003,0.001,-0.001,-0.003,-0.006,-0.008,-0.004,0,0.017,0.034,0.052,0.071
0.03,0.009,0.005,0,-0.002,-0.005,-0.007,-0.009,-0.01,-0.011,-0.006,0,0.017,0.034,0.052,0.07
0.04,0.003,-0.002,-0.005,-0.008,-0.01,-0.012,-0.014,-0.014,-0.015,-0.008,0,0.016,0.032,0.05,0.068
0.05,-0.0025,-0.0075,-0.0105,-0.013,-0.014666667,-0.016333333,-0.017833333,-0.017,-0.016833333,-0.008833333,0,0.015833333,0.031666667,0.0495,0.067333333
0.06,-0.008,-0.013,-0.016,-0.018,-0.019333333,-0.020666667,-0.021666667,-0.02,-0.018666667,-0.009666667,0,0.015666667,0.031333333,0.049,0.066666667
0.07,-0.0135,-0.0185,-0.0215,-0.023,-0.024,-0.025,-0.0255,-0.023,-0.0205,-0.0105,0,0.0155,0.031,0.0485,0.066
0.08,-0.019,-0.024,-0.027,-0.028,-0.028666667,-0.029333333,-0.029333333,-0.026,-0.022333333,-0.011333333,0,0.015333333,0.030666667,0.048,0.065333333
0.09,-0.0245,-0.0295,-0.0325,-0.033,-0.033333333,-0.033666667,-0.033166667,-0.029,-0.024166667,-0.012166667,0,0.015166667,0.030333333,0.0475,0.064666667
0.1,-0.03,-0.035,-0.038,-0.038,-0.038,-0.038,-0.037,-0.032,-0.026,-0.013,0,0.015,0.03,0.047,0.064
0.11,-0.0347,-0.0392,-0.0416,-0.0413,-0.041,-0.0402,-0.0385,-0.0328,-0.0262,-0.0131,0,0.0149,0.0299,0.0468,0.0637
0.12,-0.0394,-0.0434,-0.0452,-0.0446,-0.044,-0.0424,-0.04,-0.0336,-0.0264,-0.0132,0,0.0148,0.0298,0.0466,0.0634
0.13,-0.0441,-0.0476,-0.0488,-0.0479,-0.047,-0.0446,-0.0415,-0.0344,-0.0266,-0.0133,0,0.0147,0.0297,0.0464,0.0631
0.14,-0.0488,-0.0518,-0.0524,-0.0512,-0.05,-0.0468,-0.043,-0.0352,-0.0268,-0.0134,0,0.0146,0.0296,0.0462,0.0628
0.15,-0.0535,-0.056,-0.056,-0.0545,-0.053,-0.049,-0.0445,-0.036,-0.027,-0.0135,0,0.0145,0.0295,0.046,0.0625
0.16,-0.0582,-0.0602,-0.0596,-0.0578,-0.056,-0.0512,-0.046,-0.0368,-0.0272,-0.0136,0,0.0144,0.0294,0.0458,0.0622
0.17,-0.0629,-0.0644,-0.0632,-0.0611,-0.059,-0.0534,-0.0475,-0.0376,-0.0274,-0.0137,0,0.0143,0.0293,0.0456,0.0619
0.18,-0.0676,-0.0686,-0.0668,-0.0644,-0.062,-0.0556,-0.049,-0.0384,-0.0276,-0.0138,0,0.0142,0.0292,0.0454,0.0616
0.19,-0.0723,-0.0728,-0.0704,-0.0677,-0.065,-0.0578,-0.0505,-0.0392,-0.0278,-0.0139,0,0.0141,0.0291,0.0452,0.0613
0.2,-0.077,-0.077,-0.074,-0.071,-0.068,-0.06,-0.052,-0.04,-0.028,-0.014,0,0.014,0.029,0.045,0.061
0.21,-0.0802,-0.0797,-0.0759,-0.0723,-0.0688,-0.0604,-0.0521,-0.04,-0.028,-0.014,0,0.0141,0.0291,0.045,0.0609
0.22,-0.0834,-0.0824,-0.0778,-0.0736,-0.0696,-0.0608,-0.0522,-0.04,-0.028,-0.014,0,0.0142,0.0292,0.045,0.0608
0.23,-0.0866,-0.0851,-0.0797,-0.0749,-0.0704,-0.0612,-0.0523,-0.04,-0.028,-0.014,0,0.0143,0.0293,0.045,0.0607
0.24,-0.0898,-0.0878,-0.0816,-0.0762,-0.0712,-0.0616,-0.0524,-0.04,-0.028,-0.014,0,0.0144,0.0294,0.045,0.0606
0.25,-0.093,-0.0905,-0.0835,-0.0775,-0.072,-0.062,-0.0525,-0.04,-0.028,-0.014,0,0.0145,0.0295,0.045,0.0605
0.26,-0.0962,-0.0932,-0.0854,-0.0788,-0.0728,-0.0624,-0.0526,-0.04,-0.028,-0.014,0,0.0146,0.0296,0.045,0.0604
0.27,-0.0994,-0.0959,-0.0873,-0.0801,-0.0736,-0.0628,-0.0527,-0.04,-0.028,-0.014,0,0.0147,0.0297,0.045,0.0603
0.28,-0.1026,-0.0986,-0.0892,-0.0814,-0.0744,-0.0632,-0.0528,-0.04,-0.028,-0.014,0,0.0148,0.0298,0.045,0.0602
0.29,-0.1058,-0.1013,-0.0911,-0.0827,-0.0752,-0.0636,-0.0529,-0.04,-0.028,-0.014,0,0.0149,0.0299,0.045,0.0601
0.3,-0.109,-0.104,-0.093,-0.084,-0.076,-0.064,-0.053,-0.04,-0.028,-0.014,0,0.015,0.03,0.045,0.06
0.31,-0.1113,-0.1055,-0.0938,-0.0846,-0.0763,-0.0643,-0.0532,-0.0402,-0.0281,-0.014,0,0.0149,0.0299,0.0449,0.06
0.32,-0.1136,-0.107,-0.0946,-0.0852,-0.0766,-0.0646,-0.0534,-0.0404,-0.0282,-0.014,0,0.0148,0.0298,0.0448,0.06
0.33,-0.1159,-0.1085,-0.0954,-0.0858,-0.0769,-0.0649,-0.0536,-0.0406,-0.0283,-0.014,0,0.0147,0.0297,0.0447,0.06
0.34,-0.1182,-0.11,-0.0962,-0.0864,-0.0772,-0.0652,-0.0538,-0.0408,-0.0284,-0.014,0,0.0146,0.0296,0.0446,0.06
0.35,-0.1205,-0.1115,-0.097,-0.087,-0.0775,-0.0655,-0.054,-0.041,-0.0285,-0.014,0,0.0145,0.0295,0.0445,0.06
0.36,-0.1228,-0.113,-0.0978,-0.0876,-0.0778,-0.0658,-0.0542,-0.0412,-0.0286,-0.014,0,0.0144,0.0294,0.0444,0.06
0.37,-0.1251,-0.1145,-0.0986,-0.0882,-0.0781,-0.0661,-0.0544,-0.0414,-0.0287,-0.014,0,0.0143,0.0293,0.0443,0.06
0.38,-0.1274,-0.116,-0.0994,-0.0888,-0.0784,-0.0664,-0.0546,-0.0416,-0.0288,-0.014,0,0.0142,0.0292,0.0442,0.06
0.39,-0.1297,-0.1175,-0.1002,-0.0894,-0.0787,-0.0667,-0.0548,-0.0418,-0.0289,-0.014,0,0.0141,0.0291,0.0441,0.06
0.4,-0.132,-0.119,-0.101,-0.09,-0.079,-0.067,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.41,-0.1331,-0.1195,-0.1012,-0.0902,-0.0792,-0.0671,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.42,-0.1342,-0.12,-0.1014,-0.0904,-0.0794,-0.0672,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.43,-0.1353,-0.1205,-0.1016,-0.0906,-0.0796,-0.0673,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.44,-0.1364,-0.121,-0.1018,-0.0908,-0.0798,-0.0674,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.45,-0.1375,-0.1215,-0.102,-0.091,-0.08,-0.0675,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.46,-0.1386,-0.122,-0.1022,-0.0912,-0.0802,-0.0676,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.47,-0.1397,-0.1225,-0.1024,-0.0914,-0.0804,-0.0677,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.48,-0.1408,-0.123,-0.1026,-0.0916,-0.0806,-0.0678,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.49,-0.1419,-0.1235,-0.1028,-0.0918,-0.0808,-0.0679,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.5,-0.143,-0.124,-0.103,-0.092,-0.081,-0.068,-0.055,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.51,-0.1435,-0.1244,-0.1032,-0.0921,-0.081,-0.068,-0.0551,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.52,-0.144,-0.1248,-0.1034,-0.0922,-0.081,-0.068,-0.0552,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.53,-0.1445,-0.1252,-0.1036,-0.0923,-0.081,-0.068,-0.0553,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.54,-0.145,-0.1256,-0.1038,-0.0924,-0.081,-0.068,-0.0554,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.55,-0.1455,-0.126,-0.104,-0.0925,-0.081,-0.068,-0.0555,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.56,-0.146,-0.1264,-0.1042,-0.0926,-0.081,-0.068,-0.0556,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.57,-0.1465,-0.1268,-0.1044,-0.0927,-0.081,-0.068,-0.0557,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.58,-0.147,-0.1272,-0.1046,-0.0928,-0.081,-0.068,-0.0558,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.59,-0.1475,-0.1276,-0.1048,-0.0929,-0.081,-0.068,-0.0559,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.6,-0.148,-0.128,-0.105,-0.093,-0.081,-0.068,-0.056,-0.042,-0.029,-0.014,0,0.014,0.029,0.044,0.06
0.61,-0.1484,-0.12825,-0.1052,-0.09315,-0.0811,-0.0681,-0.05605,-0.04205,-0.029,-0.014,0,0.014,0.02895,0.04395,0.0599
0.62,-0.1488,-0.1285,-0.1054,-0.0933,-0.0812,-0.0682,-0.0561,-0.0421,-0.029,-0.014,0,0.014,0.0289,0.0439,0.0598
0.63,-0.1492,-0.12875,-0.1056,-0.09345,-0.0813,-0.0683,-0.05615,-0.04215,-0.029,-0.014,0,0.014,0.02885,0.04385,0.0597
0.64,-0.1496,-0.129,-0.1058,-0.0936,-0.0814,-0.0684,-0.0562,-0.0422,-0.029,-0.014,0,0.014,0.0288,0.0438,0.0596
0.65,-0.15,-0.12925,-0.106,-0.09375,-0.0815,-0.0685,-0.05625,-0.04225,-0.029,-0.014,0,0.014,0.02875,0.04375,0.0595
0.66,-0.1504,-0.1295,-0.1062,-0.0939,-0.0816,-0.0686,-0.0563,-0.0423,-0.029,-0.014,0,0.014,0.0287,0.0437,0.0594
0.67,-0.1508,-0.12975,-0.1064,-0.09405,-0.0817,-0.0687,-0.05635,-0.04235,-0.029,-0.014,0,0.014,0.02865,0.04365,0.0593
0.68,-0.1512,-0.13,-0.1066,-0.0942,-0.0818,-0.0688,-0.0564,-0.0424,-0.029,-0.014,0,0.014,0.0286,0.0436,0.0592
0.69,-0.1516,-0.13025,-0.1068,-0.09435,-0.0819,-0.0689,-0.05645,-0.04245,-0.029,-0.014,0,0.014,0.02855,0.04355,0.0591
0.7,-0.152,-0.1305,-0.107,-0.0945,-0.082,-0.069,-0.0565,-0.0425,-0.029,-0.014,0,0.014,0.0285,0.0435,0.059
0.71,-0.1524,-0.13075,-0.1072,-0.09465,-0.0821,-0.0691,-0.05655,-0.04255,-0.029,-0.014,0,0.014,0.02845,0.04345,0.0589
0.72,-0.1528,-0.131,-0.1074,-0.0948,-0.0822,-0.0692,-0.0566,-0.0426,-0.029,-0.014,0,0.014,0.0284,0.0434,0.0588
0.73,-0.1532,-0.13125,-0.1076,-0.09495,-0.0823,-0.0693,-0.05665,-0.04265,-0.029,-0.014,0,0.014,0.02835,0.04335,0.0587
0.74,-0.1536,-0.1315,-0.1078,-0.0951,-0.0824,-0.0694,-0.0567,-0.0427,-0.029,-0.014,0,0.014,0.0283,0.0433,0.0586
0.75,-0.154,-0.13175,-0.108,-0.09525,-0.0825,-0.0695,-0.05675,-0.04275,-0.029,-0.014,0,0.014,0.02825,0.04325,0.0585
0.76,-0.1544,-0.132,-0.1082,-0.0954,-0.0826,-0.0696,-0.0568,-0.0428,-0.029,-0.014,0,0.014,0.0282,0.0432,0.0584
0.77,-0.1548,-0.13225,-0.1084,-0.09555,-0.0827,-0.0697,-0.05685,-0.04285,-0.029,-0.014,0,0.014,0.02815,0.04315,0.0583
0.78,-0.1552,-0.1325,-0.1086,-0.0957,-0.0828,-0.0698,-0.0569,-0.0429,-0.029,-0.014,0,0.014,0.0281,0.0431,0.0582
0.79,-0.1556,-0.13275,-0.1088,-0.09585,-0.0829,-0.0699,-0.05695,-0.04295,-0.029,-0.014,0,0.014,0.02805,0.04305,0.0581
0.8,-0.156,-0.133,-0.109,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028,0.043,0.058
0.81,-0.1562,-0.1331,-0.1089,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0281,0.0431,0.058
0.82,-0.1564,-0.1332,-0.1088,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0282,0.0432,0.058
0.83,-0.1566,-0.1333,-0.1087,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0283,0.0433,0.058
0.84,-0.1568,-0.1334,-0.1086,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0284,0.0434,0.058
0.85,-0.157,-0.1335,-0.1085,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0285,0.0435,0.058
0.86,-0.1572,-0.1336,-0.1084,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0286,0.0436,0.058
0.87,-0.1574,-0.1337,-0.1083,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0287,0.0437,0.058
0.88,-0.1576,-0.1338,-0.1082,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0288,0.0438,0.058
0.89,-0.1578,-0.1339,-0.1081,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0289,0.0439,0.058
0.9,-0.158,-0.134,-0.108,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.029,0.044,0.058
0.91,-0.1581,-0.1341,-0.1081,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0289,0.0439,0.058
0.92,-0.1582,-0.1342,-0.1082,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0288,0.0438,0.058
0.93,-0.1583,-0.1343,-0.1083,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0287,0.0437,0.058
0.94,-0.1584,-0.1344,-0.1084,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0286,0.0436,0.058
0.95,-0.1585,-0.1345,-0.1085,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0285,0.0435,0.058
0.96,-0.1586,-0.1346,-0.1086,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0284,0.0434,0.058
0.97,-0.1587,-0.1347,-0.1087,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0283,0.0433,0.058
0.98,-0.1588,-0.1348,-0.1088,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0282,0.0432,0.058
0.99,-0.1589,-0.1349,-0.1089,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0281,0.0431,0.058
1,-0.159,-0.135,-0.109,-0.096,-0.083,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028,0.043,0.058
1.01,-0.1592,-0.1351,-0.1092,-0.0962,-0.0832,-0.0702,-0.0571,-0.0431,-0.0291,-0.0141,0,0.014,0.028,0.043,0.058
1.02,-0.1594,-0.1352,-0.1094,-0.0964,-0.0834,-0.0704,-0.0572,-0.0432,-0.0292,-0.0142,0,0.014,0.028,0.043,0.058
1.03,-0.1596,-0.1353,-0.1096,-0.0966,-0.0836,-0.0706,-0.0573,-0.0433,-0.0293,-0.0143,0,0.014,0.028,0.043,0.058
1.04,-0.1598,-0.1354,-0.1098,-0.0968,-0.0838,-0.0708,-0.0574,-0.0434,-0.0294,-0.0144,0,0.014,0.028,0.043,0.058
1.05,-0.16,-0.1355,-0.11,-0.097,-0.084,-0.071,-0.0575,-0.0435,-0.0295,-0.0145,0,0.014,0.028,0.043,0.058
1.06,-0.1602,-0.1356,-0.1102,-0.0972,-0.0842,-0.0712,-0.0576,-0.0436,-0.0296,-0.0146,0,0.014,0.028,0.043,0.058
1.07,-0.1604,-0.1357,-0.1104,-0.0974,-0.0844,-0.0714,-0.0577,-0.0437,-0.0297,-0.0147,0,0.014,0.028,0.043,0.058
1.08,-0.1606,-0.1358,-0.1106,-0.0976,-0.0846,-0.0716,-0.0578,-0.0438,-0.0298,-0.0148,0,0.014,0.028,0.043,0.058
1.09,-0.1608,-0.1359,-0.1108,-0.0978,-0.0848,-0.0718,-0.0579,-0.0439,-0.0299,-0.0149,0,0.014,0.028,0.043,0.058
1.1,-0.161,-0.136,-0.111,-0.098,-0.085,-0.072,-0.058,-0.044,-0.03,-0.015,0,0.014,0.028,0.043,0.058
1.11,-0.1611,-0.136,-0.1109,-0.0979,-0.0849,-0.0718,-0.0579,-0.0439,-0.0299,-0.0149,0,0.014,0.0281,0.0431,0.058
1.12,-0.1612,-0.136,-0.1108,-0.0978,-0.0848,-0.0716,-0.0578,-0.0438,-0.0298,-0.0148,0,0.014,0.0282,0.0432,0.058
1.13,-0.1613,-0.136,-0.1107,-0.0977,-0.0847,-0.0714,-0.0577,-0.0437,-0.0297,-0.0147,0,0.014,0.0283,0.0433,0.058
1.14,-0.1614,-0.136,-0.1106,-0.0976,-0.0846,-0.0712,-0.0576,-0.0436,-0.0296,-0.0146,0,0.014,0.0284,0.0434,0.058
1.15,-0.1615,-0.136,-0.1105,-0.0975,-0.0845,-0.071,-0.0575,-0.0435,-0.0295,-0.0145,0,0.014,0.0285,0.0435,0.058
1.16,-0.1616,-0.136,-0.1104,-0.0974,-0.0844,-0.0708,-0.0574,-0.0434,-0.0294,-0.0144,0,0.014,0.0286,0.0436,0.058
1.17,-0.1617,-0.136,-0.1103,-0.0973,-0.0843,-0.0706,-0.0573,-0.0433,-0.0293,-0.0143,0,0.014,0.0287,0.0437,0.058
1.18,-0.1618,-0.136,-0.1102,-0.0972,-0.0842,-0.0704,-0.0572,-0.0432,-0.0292,-0.0142,0,0.014,0.0288,0.0438,0.058
1.19,-0.1619,-0.136,-0.1101,-0.0971,-0.0841,-0.0702,-0.0571,-0.0431,-0.0291,-0.0141,0,0.014,0.0289,0.0439,0.058
1.2,-0.162,-0.136,-0.11,-0.097,-0.084,-0.07,-0.057,-0.043,-0.029,-0.014,0,0.014,0.029,0.044,0.058
1.21,-0.162066667,-0.136066667,-0.110033333,-0.097033333,-0.084033333,-0.070033333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028966667,0.043966667,0.058
1.22,-0.162133333,-0.136133333,-0.110066667,-0.097066667,-0.084066667,-0.070066667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028933333,0.043933333,0.058
1.23,-0.1622,-0.1362,-0.1101,-0.0971,-0.0841,-0.0701,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0289,0.0439,0.058
1.24,-0.162266667,-0.136266667,-0.110133333,-0.097133333,-0.084133333,-0.070133333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028866667,0.043866667,0.058
1.25,-0.162333333,-0.136333333,-0.110166667,-0.097166667,-0.084166667,-0.070166667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028833333,0.043833333,0.058
1.26,-0.1624,-0.1364,-0.1102,-0.0972,-0.0842,-0.0702,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0288,0.0438,0.058
1.27,-0.162466667,-0.136466667,-0.110233333,-0.097233333,-0.084233333,-0.070233333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028766667,0.043766667,0.058
1.28,-0.162533333,-0.136533333,-0.110266667,-0.097266667,-0.084266667,-0.070266667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028733333,0.043733333,0.058
1.29,-0.1626,-0.1366,-0.1103,-0.0973,-0.0843,-0.0703,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0287,0.0437,0.058
1.3,-0.162666667,-0.136666667,-0.110333333,-0.097333333,-0.084333333,-0.070333333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028666667,0.043666667,0.058
1.31,-0.162733333,-0.136733333,-0.110366667,-0.097366667,-0.084366667,-0.070366667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028633333,0.043633333,0.058
1.32,-0.1628,-0.1368,-0.1104,-0.0974,-0.0844,-0.0704,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0286,0.0436,0.058
1.33,-0.162866667,-0.136866667,-0.110433333,-0.097433333,-0.084433333,-0.070433333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028566667,0.043566667,0.058
1.34,-0.162933333,-0.136933333,-0.110466667,-0.097466667,-0.084466667,-0.070466667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028533333,0.043533333,0.058
1.35,-0.163,-0.137,-0.1105,-0.0975,-0.0845,-0.0705,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0285,0.0435,0.058
1.36,-0.163066667,-0.137066667,-0.110533333,-0.097533333,-0.084533333,-0.070533333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028466667,0.043466667,0.058
1.37,-0.163133333,-0.137133333,-0.110566667,-0.097566667,-0.084566667,-0.070566667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028433333,0.043433333,0.058
1.38,-0.1632,-0.1372,-0.1106,-0.0976,-0.0846,-0.0706,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0284,0.0434,0.058
1.39,-0.163266667,-0.137266667,-0.110633333,-0.097633333,-0.084633333,-0.070633333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028366667,0.043366667,0.058
1.4,-0.163333333,-0.137333333,-0.110666667,-0.097666667,-0.084666667,-0.070666667,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028333333,0.043333333,0.058
1.41,-0.1634,-0.1374,-0.1107,-0.0977,-0.0847,-0.0707,-0.057,-0.043,-0.029,-0.014,0,0.014,0.0283,0.0433,0.058
1.42,-0.163466667,-0.137466667,-0.110733333,-0.097733333,-0.084733333,-0.070733333,-0.057,-0.043,-0.029,-0.014,0,0.014,0.028266667,0.043266667,0.058
