level,list_-3.0,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_3.0
318,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
319,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
320,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
321,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
322,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
323,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
324,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
325,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
326,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
327,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
328,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
329,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
330,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
331,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
332,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
333,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
334,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
335,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
336,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
337,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
338,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
339,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
340,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
341,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
342,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
343,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
344,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
345,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
346,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
347,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
348,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
349,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
350,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
351,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
352,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
353,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
354,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
355,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
356,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
357,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
358,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
359,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
360,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
361,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
362,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
363,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
364,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
365,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
366,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
367,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
368,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
369,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
370,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
371,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
372,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
373,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
374,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
375,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
376,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
377,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
378,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
379,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
380,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
381,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
382,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
383,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
384,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
385,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
386,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
387,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
388,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
389,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
390,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
391,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
392,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
393,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
394,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
395,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
396,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
397,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
398,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
399,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
400,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
401,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
402,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
403,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
404,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
405,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
406,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
407,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
408,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
409,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
410,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
411,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
412,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
413,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
414,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
415,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
416,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
417,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
418,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
419,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
420,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
421,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
422,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
423,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
424,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
425,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
426,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
427,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
428,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
429,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
430,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
431,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
432,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
433,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
434,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
435,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
436,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
437,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
438,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
439,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
440,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
441,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
442,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
443,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
444,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
445,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
446,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
447,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
448,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
449,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
450,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
451,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
452,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
453,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
454,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
455,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
456,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
457,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
458,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
459,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
460,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
461,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
462,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
463,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
464,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
465,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
466,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
467,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
468,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
469,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
470,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
471,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
472,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
473,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
474,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
475,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
476,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
477,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
478,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
479,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
480,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
481,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
482,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
483,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
484,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
485,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
486,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
487,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
488,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
489,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
490,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
491,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
492,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
493,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
494,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
495,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
496,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
497,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
498,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
499,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
500,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
501,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
502,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
503,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
504,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
505,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
506,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
507,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
508,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
509,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
510,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
511,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
512,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
513,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
514,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
515,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
516,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
517,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
518,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
519,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
520,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
521,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
522,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
523,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
524,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
525,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
526,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
527,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
528,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
529,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
530,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
531,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
532,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
533,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
534,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
535,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
536,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
537,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
538,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
539,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
540,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
541,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
542,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
543,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
544,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
545,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
546,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
547,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
548,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
549,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
550,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
551,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
552,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
553,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
554,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
555,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
556,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
557,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
558,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
559,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
560,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
561,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
562,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
563,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
564,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
565,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
566,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
567,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
568,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
569,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
570,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
571,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
572,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
573,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
574,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
575,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
576,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
577,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
578,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
579,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
580,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
581,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
582,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
583,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
584,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
585,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
586,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
587,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
588,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
589,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
590,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
591,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
592,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
593,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
594,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
595,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
596,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
597,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
598,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
599,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
600,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
601,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
602,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
603,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
604,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
605,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
606,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
607,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
608,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
609,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
610,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
611,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
612,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
613,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
614,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
615,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
616,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
617,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
618,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
619,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
620,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
621,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
622,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
623,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
624,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
625,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
626,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
627,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
628,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
629,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
630,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
631,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
632,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
633,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
634,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
635,0.6,0.2,0.1,0,0,0,0,0.1,0.3,0.4,0.9
